case_id,role_label,role_group,role_observable_in_case,status_in_case,confidence,evidence_basis_summary,main_supporting_source_ids,main_contrary_source_ids,notes
28,"Routine coder on high-consensus, ground-truth-rich tasks",shrinking_task_cluster,yes,shrinking,high,"C028_P1 directly tests whether AI can take over routine debugging against ground-truth outputs; Claude Code agent reaches 96.3% (Cat A), 91.7% (Cat B), 82.1% (Cat C) and the paper explicitly argues agents can meaningfully reduce manual labour while improving the reliability of reproducibility repair. C028_S1 is more cautious: best agent accuracy is only 21.4% (REPRO-Agent lifts to 36.6%), showing the shrinking is conditional on task framing.",C028_P1,C028_S1,Upgraded from low to high and changed observable from no/not_applicable to yes/shrinking: this is the case's central empirical claim. C028_S1 is a contrary/limiting source showing the shrinkage does not generalize to full reproducibility assessment.
28,Structural prose polisher / drafter,shrinking_task_cluster,partial,shrinking,medium,"C028_P1 discloses Artificial intelligence tools were used to assist with language editing and clarity during the preparation of this manuscript, a direct instance of AI taking over sentence-level polishing without displacing human accountability; C028_S1 does not comment on prose polishing.",C028_P1,,"Upgraded from low to medium and changed observable from no/not_applicable to partial/shrinking: explicit AI-writing-assistance disclosure in C028_P1 is direct evidence of this shrinking task-cluster, though peripheral to the case's main claim."
29,Relevance adjudicator,starting_role,no,not_applicable,high,Neither source concerns what materials belong in an analysis universe; both treat drafting/citation behavior at the manuscript level.,C029_P1; C029_S1,,Upgraded low to high: full text clearly confirms role is out of scope for this case.
29,Mechanism disciplinarian,starting_role,no,not_applicable,high,Neither full-text source engages causal/mechanism claims at stake; Science paper is descriptive about LLM adoption effects and CHI paper is about writing process.,C029_P1; C029_S1,,Upgraded low to high: direct full-text check confirms role not applicable.
29,Construct and perspective boundary setter,starting_role,no,not_applicable,medium,Full texts do not turn on category boundary setting; C029_S1 uses a 20-topic codebook but this is instrumental measurement not a construct boundary contested in the case.,C029_P1; C029_S1,,Upgraded low to medium: sources touch only instrumentally on codebook building.
29,Corpus pluralist,starting_role,partial,conditional,medium,C029_P1 shows LLM adopters cite books and younger less-cited works more (Fig. 4) so AI broadens the evidence base; human role in keeping corpus plural is implicitly reshaped but not directly theorized.,C029_P1,,Upgrade from low to medium and flip observable from no to partial: Science paper directly documents citation-base diversification under LLM use; status set to conditional because human pluralist work is not centrally discussed.
29,Protocol and provenance architect,starting_role,yes,transformed,high,C029_P1 argues journals/funders/tenure committees must evolve evaluation and disclosure frameworks and flags the AI detection/attribution limitation (SM S5.6); C029_S1 designs a logging/replay platform (AI-CRP) capturing keystrokes and suggestion traces for accountability.,C029_P1; C029_S1,,Upgraded low to high: both sources directly motivate protocol/provenance design and logging.
29,Counterfactual and transportability judge,starting_role,no,not_applicable,high,Neither source pressures transporting a model-generated result across populations or designs; C029_P1 notes non-causal identification but does not invoke counterfactual transport.,C029_P1,,Upgraded low to high: direct confirmation role is out of scope.
29,Situated interlocutor / context witness,starting_role,partial,conditional,medium,C029_S1 relies on cue-based retrospective interviews with 19 participants where interviewers interpret writing traces in situ; contextual human interpretation of replays is central to RQ1 findings.,C029_S1,,Upgrade from low to medium and flip observable from no to partial: CHI methods section directly evidences an interviewer/interpreter role; not the primary focus of Case 29 framing.
29,Accountability and labor allocator,starting_role,yes,transformed,high,C029_P1 explicitly argues evaluation by journals/funders/tenure committees must change as language complexity loses signaling power and reviewers/editors may lean on pedigree; limitations note inability to identify which coauthor used the LLM bearing on authorship disclosure.,C029_P1,,Upgraded low to high: Science paper centrally treats allocation of quality signals and evaluative labor across scientific institutions.
29,Construct boundary setter,split_candidate,no,not_applicable,medium,No contested category-definition work is central in either source beyond the CHI team's instrumental 20-topic scheme.,C029_P1; C029_S1,,Upgraded low to medium via direct full-text check.
29,Perspective sampler,split_candidate,partial,conditional,medium,C029_S1 documents how opinionated AI suggestions collapse perspective pluralism (writers drift toward AI-seeded framings) and argues for preserving writer agency over multiple viewpoints.,C029_S1,,"Upgrade from low to medium and flip observable from no to partial: reactive writing finding directly implicates perspective preservation, though framed as opinion-shift rather than sampling design."
29,Counterfactual / transportability judge,split_candidate,no,not_applicable,high,Neither source engages counterfactual transport of findings.,C029_P1; C029_S1,,Upgraded low to high based on direct full-text confirmation.
29,Calibration architect,split_candidate,no,not_applicable,high,Neither source turns on benchmarking or simulator calibration; C029_P1 validates an AI-detection classifier but does not frame it as a calibration-architect case.,C029_P1,,Upgraded low to high: direct confirmation role is out of scope.
29,Situated interlocutor,split_candidate,partial,conditional,medium,C029_S1 interviewers use replay-anchored verbal protocols that shape what participants disclose about their writing process.,C029_S1,,Upgrade from low to medium and flip observable from no to partial based on CHI methods detail.
29,Context witness,split_candidate,partial,conditional,medium,C029_S1 researchers interpret time-stamped interaction traces and writing replays as contextual evidence that sole transcript reading could not deliver.,C029_S1,,Upgrade from low to medium and flip observable from no to partial via CHI method description.
29,Routine first-pass screener,shrinking_task_cluster,no,not_applicable,medium,Neither source is about title/abstract triage; C029_P1 discusses reviewer heuristics becoming uninformative which is tangentially adjacent but not a first-pass screening workflow.,C029_P1,,Upgraded low to medium: direct full-text check rules out a screener workflow.
29,"Routine coder on high-consensus, ground-truth-rich tasks",shrinking_task_cluster,no,not_applicable,medium,No ground-truth-rich labeling task is central; C029_S1 uses GPT models for topic assignment as an auxiliary measurement step but not as a case-level coding task under study.,C029_S1,,Upgraded low to medium via direct full-text check.
29,Structural prose polisher / drafter,shrinking_task_cluster,yes,shrinking,high,C029_P1 shows LLM-assisted manuscripts have systematically higher writing complexity and that polished prose is decoupling from substantive merit; C029_S1 documents AI assuming sentence-level drafting while writers shift to evaluation.,C029_P1; C029_S1,,Upgraded low to high: both sources provide direct full-text evidence of sentence/paragraph drafting being absorbed by AI.
30,Relevance adjudicator,starting_role,no,not_applicable,high,Full text is scoped to disclosure of AI use in authoring; no treatment of how materials or cases enter an analysis universe.,C030_P1,,Upgraded to high after full-text read confirms scope does not touch relevance adjudication.
30,Mechanism disciplinarian,starting_role,no,not_applicable,high,Paper concerns reporting of AI-assisted research/writing activities; it does not constrain causal or mechanism claims.,C030_P1,,Upgraded to high after full-text read; disclosure tool is not about mechanism discipline.
30,Construct and perspective boundary setter,starting_role,no,not_applicable,high,DAISY fixes six activity categories for reporting AI use but does not set constructs or preserve perspective disagreement in a substantive study.,C030_P1,,Upgraded to high; category design is for disclosure scaffolding not construct adjudication.
30,Corpus pluralist,starting_role,no,not_applicable,high,No treatment of corpus breadth or machine-legible corpus collapse; the study is a user study of a disclosure form.,C030_P1,,Upgraded to high based on full-text scope check.
30,Protocol and provenance architect,starting_role,yes,robust,high,"DAISY explicitly designs a disclosure workflow with content (R1), presentation (R2), and context-of-use (R3) requirements covering tool names, versions, affected manuscript parts, safeguards, human-review steps, and authorship boundaries.",C030_P1,,"Upgraded to high and status shifted from merge_pressure to robust: paper is a direct, detailed case of humans architecting disclosure/provenance protocol."
30,Counterfactual and transportability judge,starting_role,no,not_applicable,high,Paper does not address whether results travel across populations or settings; scope is author disclosure experience.,C030_P1,,Upgraded to high after full-text scope confirmation.
30,Situated interlocutor / context witness,starting_role,no,not_applicable,high,"Co-design and user study involve interviews, but the paper does not theorise the interviewer's situated presence as changing what data exist in the studied research itself.",C030_P1,,Upgraded to high; method uses interviews but not as the analytic role under study.
30,Accountability and labor allocator,starting_role,yes,robust,high,"DAISY's design explicitly encodes authorship boundaries and affirms that authors retain full responsibility for final content, and the paper frames disclosure as supporting accountability and attribution norms.",C030_P1,,"Upgraded to high and status shifted from merge_pressure to robust: disclosure is framed directly as an accountability-and-attribution allocator, not merely as protocol."
30,Construct boundary setter,split_candidate,no,not_applicable,high,No coding or category-boundary task on a substantive construct; DAISY's six activity categories are disclosure scaffolding.,C030_P1,,Upgraded to high after full-text read.
30,Perspective sampler,split_candidate,no,not_applicable,high,No preservation of subgroup disagreement in coding; disciplinary contrast (HCI vs non-HCI) is reported descriptively but not as a sampling role.,C030_P1,,Upgraded to high; disciplinary differences are findings not a pluralism role.
30,Counterfactual / transportability judge,split_candidate,no,not_applicable,high,No transportability or counterfactual claim is pressured in the paper.,C030_P1,,Upgraded to high after full-text read.
30,Calibration architect,split_candidate,no,not_applicable,high,No benchmarking or simulator-calibration work; the user study measures completeness of disclosures not model calibration.,C030_P1,,Upgraded to high after full-text read.
30,Situated interlocutor,split_candidate,no,not_applicable,high,Co-design sessions and surveys are used as method but not analysed as a situated-interlocutor role shaping what respondents disclose.,C030_P1,,Upgraded to high; method artefact not analytic role in the case.
30,Context witness,split_candidate,no,not_applicable,high,No tacit/archival interpretive work is required to read traces; the study relies on structured self-report.,C030_P1,,Upgraded to high after full-text read.
30,Routine first-pass screener,shrinking_task_cluster,no,not_applicable,high,No title/abstract triage or early ranking task is present; the paper does not delegate screening to AI.,C030_P1,,Upgraded to high after full-text read.
30,"Routine coder on high-consensus, ground-truth-rich tasks",shrinking_task_cluster,no,not_applicable,high,Thematic analysis of co-design transcripts is done inductively by the first author with team discussion; no high-consensus ground-truth coding cluster is delegated.,C030_P1,,Upgraded to high after full-text read.
30,Structural prose polisher / drafter,shrinking_task_cluster,yes,conditional,high,"Paper explicitly treats Writing and drafting and Language editing and proofreading as AI-assisted activities that authors must disclose, and cites survey evidence that over 80% of researchers use such AI assistance.",C030_P1,,"Upgraded to high, status kept conditional: prose polishing is openly acknowledged as shrinkable human work, but the whole paper argues it survives only under disclosure/accountability conditions."
31,Relevance adjudicator,starting_role,yes,unclear,medium,"S1 reports that LLM adopters cite and access more diverse prior work including books and younger, less-cited documents, indirectly implicating how relevance boundaries shift, but neither source adjudicates the human role directly.",C031_S1,,upgraded from low to medium based on S1 citation-diversity findings
31,Mechanism disciplinarian,starting_role,no,not_applicable,high,Neither P1 (authorship experiment) nor S1 (bibliometric production study) concerns causal-mechanism or model-logic constraint; role is clearly out of scope for this case.,C031_P1; C031_S1,,upgraded to high: sources give enough scope detail to call this not applicable
31,Construct and perspective boundary setter,starting_role,no,not_applicable,high,Neither source concerns codebook rules or construct definition; P1 is an authorship action-research study and S1 is a production/quality bibliometric analysis.,C031_P1; C031_S1,,upgraded to high: confidently not applicable
31,Corpus pluralist,starting_role,no,not_applicable,medium,"S1 notes LLM adopters access more diverse prior work (books, younger less-cited documents), which lightly touches corpus breadth, but no source frames corpus pluralism as a human role in this case.",C031_S1,,upgraded to medium: S1 provides oblique corpus-diversity signal
31,Protocol and provenance architect,starting_role,partial,unclear,high,"P1 explicitly designs a publication-and-disclosure experiment with a fabricated AI author identity to probe publisher, reviewer, and citation-network procedures; S1 argues journals, funders, and tenure committees must change evaluation procedures.",C031_P1; C031_S1,,upgraded to high: both sources directly concern scholarly procedure and disclosure
31,Counterfactual and transportability judge,starting_role,no,not_applicable,high,Neither source pressures whether simulated or model-generated results transport across populations or settings; case is about authorship legitimacy and production volume.,C031_P1; C031_S1,,upgraded to high: confidently not applicable
31,Situated interlocutor / context witness,starting_role,no,not_applicable,high,"Neither source involves fieldwork,  interviews,  or interpretive context; P1 is a publication-stunt action study and S1 is large-n bibliometric analysis.",C031_P1; C031_S1,,upgraded to high: confidently not applicable
31,Accountability and labor allocator,starting_role,yes,unclear,high,"P1 is explicitly about whether an AI can be a scholarly author, tracks citations and a peer-review invitation received by the AI identity Rachel So, and discusses implications for publishers and researchers regarding authorship and responsibility.",C031_P1,,upgraded to high: P1 directly concerns authorship and accountability
31,Construct boundary setter,split_candidate,no,not_applicable,high,Neither source concerns category-boundary or valid-label work; case is about authorship legitimacy and aggregate production not construct definition.,C031_P1; C031_S1,,upgraded to high: confidently not applicable
31,Perspective sampler,split_candidate,no,not_applicable,high,Neither source concerns preserving subgroup disagreement or representational pluralism in coding.,C031_P1; C031_S1,,upgraded to high: confidently not applicable
31,Counterfactual / transportability judge,split_candidate,no,not_applicable,high,Neither source raises transportability of model outputs across contexts.,C031_P1; C031_S1,,upgraded to high: confidently not applicable
31,Calibration architect,split_candidate,no,not_applicable,high,Neither source concerns benchmarking or calibration of simulator outputs against external reference distributions.,C031_P1; C031_S1,,upgraded to high: confidently not applicable
31,Situated interlocutor,split_candidate,no,not_applicable,high,No interviewer or fieldworker role is present in either source.,C031_P1; C031_S1,,upgraded to high: confidently not applicable
31,Context witness,split_candidate,no,not_applicable,high,No tacit or archival interpretive role is present in either source.,C031_P1; C031_S1,,upgraded to high: confidently not applicable
31,Routine first-pass screener,shrinking_task_cluster,no,not_applicable,medium,S1 draws on 28K peer-review reports and flags changing reviewer evaluation but does not document AI taking over triage/screening; P1 is silent on screening.,C031_P1; C031_S1,,upgraded to medium: S1 peer-review corpus makes screening adjacent but not directly treated
31,"Routine coder on high-consensus, ground-truth-rich tasks",shrinking_task_cluster,no,not_applicable,high,Neither source concerns ground-truth-rich labeling tasks being delegated to AI; case is about authorship and production volume.,C031_P1; C031_S1,,upgraded to high: confidently not applicable
31,Structural prose polisher / drafter,shrinking_task_cluster,partial,unclear,high,"P1 publishes AI-generated papers under a fabricated author, and S1 finds LLM-drafted manuscripts drive a 23.7-89.3% production increase and reverse the writing-complexity-to-quality relationship, directly evidencing AI taking over drafting.",C031_P1; C031_S1,,upgraded to high: both sources directly document AI prose drafting
32,Relevance adjudicator,starting_role,yes,unclear,medium,"Humans set starting templates and topic areas, but idea filtering (Semantic Scholar novelty check) and paper acceptance (automated reviewer) are delegated to the system in both v1 and v2.",C032_P1; C032_S1,,"Full text confirms humans scope the research direction, but delegation of filtering is explicit; role pressured but observable."
32,Mechanism disciplinarian,starting_role,partial,unclear,medium,"Papers note LLM bias in over-estimating novelty/interestingness/feasibility and discuss limitations, but no explicit human-in-loop mechanism check is described in the pipeline.",C032_P1; C032_S1,,Upgraded from low: boundary-case evidence shows the role is attenuated rather than absent.
32,Construct and perspective boundary setter,starting_role,no,not_applicable,high,"Both papers concern ML experiment automation (diffusion, LMs, grokking); no social-science construct or perspective disagreement is at stake.",C032_P1; C032_S1,,Upgraded to high: source content provides enough detail to confidently mark not applicable for this boundary case.
32,Corpus pluralist,starting_role,no,not_applicable,high,"Evidence base is ML benchmark datasets (e.g., Shakespeare transformer, Hugging Face Hub); no pluralist-corpus stakes visible in either paper.",C032_P1; C032_S1,,Upgraded to high: full-text confirms not applicable.
32,Protocol and provenance architect,starting_role,yes,robust,high,"Humans design templates, experiment stages (preliminary/hyperparam/agenda/ablation), stopping criteria, agentic tree-search protocol, VLM-feedback loop, and prompt scaffolding across both versions.",C032_P1; C032_S1,,"Upgraded from medium: protocol/architecture design is the single most-documented human contribution, supporting robust status."
32,Counterfactual and transportability judge,starting_role,no,not_applicable,high,Papers confine claims to ML experimentation with internal metrics; no cross-population or transportability adjudication is invoked.,C032_P1; C032_S1,,Upgraded to high based on full-text scope.
32,Situated interlocutor / context witness,starting_role,no,not_applicable,high,"Fully code-and-benchmark automation with no fieldwork, interview, or interpretive setting in either paper.",C032_P1; C032_S1,,Upgraded to high: clearly not applicable.
32,Accountability and labor allocator,starting_role,yes,unclear,high,"v2 explicitly discusses submitting AI-generated manuscripts to ICLR workshop peer review, ethics/safety considerations, authorship framing, and open-sourcing - authors foreground who is answerable.",C032_P1; C032_S1,,"Upgraded from medium: v2 abstract and section 4 directly concern accountability (peer-review disclosure, ethical/safety discussion)."
32,Construct boundary setter,split_candidate,no,not_applicable,high,No codebook/label construct work at issue in ML-experiment automation.,C032_P1; C032_S1,,Upgraded to high.
32,Perspective sampler,split_candidate,no,not_applicable,high,No subgroup disagreement or representational pluralism concern in these ML automation papers.,C032_P1; C032_S1,,Upgraded to high.
32,Counterfactual / transportability judge,split_candidate,no,not_applicable,high,No cross-context transport pressure in the automated ML pipeline described.,C032_P1; C032_S1,,Upgraded to high.
32,Calibration architect,split_candidate,no,not_applicable,medium,"Paper discusses auto-reviewer calibration against ICLR 2022 OpenReview ground truth (class-imbalance thresholding, @6 cutoff), but this is an internal AI-reviewer ablation rather than social-science simulator calibration.",C032_P1,,Upgraded from low: calibration language is present but applied to a different register; keeping not_applicable per codebook scope.
32,Situated interlocutor,split_candidate,no,not_applicable,high,No interviewer or fieldworker role in an automated ML pipeline.,C032_P1; C032_S1,,Upgraded to high.
32,Context witness,split_candidate,no,not_applicable,high,"No tacit/archival interpretive work required; all artifacts are code, logs, and numerical outputs.",C032_P1; C032_S1,,Upgraded to high.
32,Routine first-pass screener,shrinking_task_cluster,yes,shrinking,high,Idea filtering via Semantic Scholar API and automated reviewer triage (accept/reject threshold) replace human first-pass screening; near-human accuracy claimed on ICLR 2022 data.,C032_P1; C032_S1,,"Upgraded from low/not_applicable: full text shows this is a shrinking cluster, not absent - changed observability to yes."
32,"Routine coder on high-consensus, ground-truth-rich tasks",shrinking_task_cluster,yes,shrinking,medium,"Aider executes plan-directed coding, experiment iteration, and debugging with ground-truth validation metrics; tree-search nodes automate routine coding against benchmark scores.",C032_P1; C032_S1,,Upgraded from low/not_applicable: routine coding/iteration is explicitly delegated; changed observability to yes.
32,Structural prose polisher / drafter,shrinking_task_cluster,yes,shrinking,high,"Both papers describe AI drafting manuscripts section-by-section (intro, methods, results, related work), LaTeX compilation, citation insertion via Semantic Scholar, and VLM-driven figure/caption refinement.",C032_P1; C032_S1,,Upgraded from low/not_applicable: manuscript drafting is the flagship shrinking task; changed observability to yes.
33,Relevance adjudicator,starting_role,yes,conditional,high,"OpenScholar frames scientific synthesis as identifying relevant passages from 45M papers with expert-written queries and PhD rubric judges of coverage/relevance, and Deep Research Bench tasks are adjudicated against human-curated correct answers.",C033_P1; C033_S1,,Upgraded from low; observable changed from partial to yes because both sources make relevance adjudication central (expert queries/answers and rubric-based relevance scoring).
33,Mechanism disciplinarian,starting_role,no,not_applicable,high,"Neither source concerns causal mechanism claims; OpenScholar and Deep Research Bench evaluate retrieval/synthesis correctness and citation accuracy, not mechanism interpretation.",C033_P1; C033_S1,,Upgraded from low; full text confirms the role is not in scope.
33,Construct and perspective boundary setter,starting_role,no,not_applicable,high,The cases define benchmark correctness via expert rubrics and citation F1 rather than contested constructs or representational pluralism; social-science construct work is explicitly out of scope in OpenScholar limitations.,C033_P1; C033_S1,,Upgraded from low; OpenScholar explicitly excludes social sciences and focuses on literature synthesis correctness.
33,Corpus pluralist,starting_role,yes,robust,high,"OpenScholar deliberately combines dense OSDS retrieval, Semantic Scholar keyword API, and web search because web-only performs worst (45.9 vs 49.6 correctness), and it excludes license-protected papers; Deep Research Bench contrasts RetroSearch frozen corpus with live web.",C033_P1; C033_S1,,"Upgraded from low; status strengthened from conditional to robust because ablations show combined retrieval beats any single corpus, proving human corpus design still matters."
33,Protocol and provenance architect,starting_role,yes,robust,high,"OpenScholar open-sources code, models, OSDS datastore, ScholarQABench, and demo; documents evaluation protocol (rubric scoring, citation precision/recall, inter-rater agreement 0.68-0.70, expert payment, annotator-question separation); Deep Research Bench provides RetroSearch to control for the shifting web.",C033_P1; C033_S1,,"Upgraded from low; status upgraded to robust given extensive provenance engineering (frozen corpora, open artefacts, versioned peS2o v2/v3)."
33,Counterfactual and transportability judge,starting_role,yes,conditional,high,OpenScholar explicitly warns findings may not generalize to social sciences or other domains and recommends excluding papers after benchmark cutoff dates; Deep Research Bench argues offline RetroSearch is comparable to live-web performance as a transportability claim.,C033_P1; C033_S1,,"Upgraded from low; observable changed from no to yes and status to conditional because both sources engage directly with transportability (domain generalization, time cutoffs, live vs frozen web)."
33,Situated interlocutor / context witness,starting_role,no,not_applicable,high,"Neither source involves fieldwork, interviews, or interpretive presence; evaluation is web-based query answering scored by remote PhD raters.",C033_P1; C033_S1,,Upgraded from low; full text confirms role is not in scope.
33,Accountability and labor allocator,starting_role,yes,conditional,high,"OpenScholar states it does not claim that LM-based systems can fully automate scientific literature synthesis, lists named author contributions, pays expert writers US$35-40 and raters US$25-35, and flags copyright/license responsibility for retrieval.",C033_P1; C033_S1,,Upgraded from low; observable changed from no to yes because the paper explicitly allocates labor (expert writers vs raters vs authors) and retains human accountability.
33,Construct boundary setter,split_candidate,no,not_applicable,high,"Construct boundary work (category rules, codebook design) is not the pressure point; rubrics are treated as given expert artefacts, not as contested category systems.",C033_P1; C033_S1,,Upgraded from low based on direct text reading.
33,Perspective sampler,split_candidate,no,not_applicable,high,"Neither benchmark preserves subgroup disagreement; aggregate rubric and pairwise judgements collapse experts into majority/tie verdicts, with inter-rater agreement reported as a reliability statistic.",C033_P1; C033_S1,,Upgraded from low; full text confirms no perspective-sampling design.
33,Counterfactual / transportability judge,split_candidate,yes,conditional,high,"Split role warranted: OpenScholar flags domain non-generalization (no social-science instances) and recency cutoffs, and Deep Research Bench tests whether frozen RetroSearch results transport to live web.",C033_P1; C033_S1,,Upgraded from low; observable changed from no to yes because transportability is pressure-tested explicitly (RetroSearch vs live web; peS2o v2/v3 cutoffs).
33,Calibration architect,split_candidate,yes,conditional,high,"OpenScholar reports calibration against expert-written answers (51% and 70% win rates), human inter-rater agreement (0.68/0.70), Prometheus LLM-judge alignment, and length-controlled re-evaluation to debias automatic scorers; Deep Research Bench calibrates RetroSearch against live web.",C033_P1; C033_S1,,Upgraded from low; observable changed from no to yes because calibration of model outputs to expert reference distributions is a central methodological move.
33,Situated interlocutor,split_candidate,no,not_applicable,high,No fieldwork or interview component in either source; queries come from expert writers working asynchronously online.,C033_P1; C033_S1,,Upgraded from low.
33,Context witness,split_candidate,no,not_applicable,high,No tacit/archival interpretive component; PhD raters judge long-form answers against citations rather than contextual traces.,C033_P1; C033_S1,,Upgraded from low.
33,Routine first-pass screener,shrinking_task_cluster,yes,shrinking,high,"OpenScholar's retriever+reranker shrinks the initial passage-triage step (70 candidates narrowed to top N by cross-encoder) and Deep Research Bench automates multi-step web triage across 89 tasks, with agent trace evaluation for tool use and forgetting.",C033_P1; C033_S1,,"Upgraded from low; both sources directly evidence automation of first-pass screening, though humans still audit final synthesis."
33,"Routine coder on high-consensus, ground-truth-rich tasks",shrinking_task_cluster,yes,shrinking,high,"Short-form single-paper tasks (PubMedQA, SciFact, QASA) have ground-truth answers and OpenScholar-8B reaches or exceeds GPT-4o and matches expert-level citation accuracy, indicating ground-truth-rich coding is shrinking toward audit.",C033_P1; C033_S1,,Upgraded from low; observable changed from no to yes because ground-truth-rich single-paper subtasks are explicit in ScholarQABench and show strong AI performance.
33,Structural prose polisher / drafter,shrinking_task_cluster,yes,shrinking,high,"OpenScholar-GPT-4o produces longer, better-organized drafts than experts (organization 4.63 vs 4.06) and is preferred over expert-written answers in 70% of pairwise comparisons, indicating prose drafting/polishing is being delegated.",C033_P1; C033_S1,,Upgraded from low; observable changed from no to yes because long-form drafting outperforms experts on organization while humans still set rubrics.
34,Relevance adjudicator,starting_role,no,not_applicable,high,"Paper concerns simulated LLM agents, not a human adjudicated study corpus; no relevance-selection work over empirical materials is described.",C034_P1,,Upgraded to high: full-text confirms scope is simulator design and four simulated case studies with no human relevance screening.
34,Mechanism disciplinarian,starting_role,partial,split_pressure,high,"Authors explicitly discipline mechanism claims by grounding agent design in psychology (Maslow; Theory of Planned Behavior), economics (DSGE), and behavioral science (Gravity Model) and by contrasting explanation vs prediction.",C034_P1,,"Upgraded to high: Sections 1-3 tie mechanism plausibility to named social-science theories, showing the authors do the mechanism-discipline work themselves."
34,Construct and perspective boundary setter,starting_role,no,not_applicable,medium,"Authors choose which social constructs to operationalize (polarization, inflammatory spread, UBI effects, hurricane shocks) but do not describe construct-definition work in the role sense; indirectly implied only.",C034_P1,,Upgraded to medium: construct selection is visible in passing via the four case studies but is not a foregrounded human role.
34,Corpus pluralist,starting_role,no,not_applicable,high,"No empirical evidence corpus is curated; inputs are a constructed societal environment (urban/social/economic) and LLM priors, so corpus-pluralism work is not applicable.",C034_P1,,Upgraded to high: Sections 2 and 4 describe environment construction rather than multi-corpus curation.
34,Protocol and provenance architect,starting_role,no,not_applicable,medium,"Authors design a three-dimension evaluation framework and methodology scaffolding (surveys, interviews, interventions support), which is protocol design for simulation, but disclosure/versioning/reproducibility norms are not discussed in the retrieved text.",C034_P1,,"Upgraded to medium: protocol-architect work is partly visible (evaluation framework, method-support taxonomy) but provenance and reproducibility disclosures are not adjudicable from stored text."
34,Counterfactual and transportability judge,starting_role,yes,split_pressure,high,"Paper's central claim is that simulator outcomes align with four real-world experimental results (polarization, inflammatory messages, UBI, hurricanes), making transportability judgment the core human adjudication.",C034_P1,,"Upgraded to high: abstract, Section 1, and Section 2 repeatedly frame the pressure test as whether simulations authentically replicate and align with real-world experimental results."
34,Situated interlocutor / context witness,starting_role,no,not_applicable,high,"No human interviewer, fieldworker, or contextual witness is present; all interactions are among LLM agents and their synthetic environment.",C034_P1,,"Upgraded to high: Sections 3-5 make clear interviews, surveys, and interventions are performed on simulated agents, not with humans."
34,Accountability and labor allocator,starting_role,partial,split_pressure,medium,"Author list and corresponding-author roles are visible and policy-relevance claims (for social scientists and policymakers) imply accountability stakes, but no authorship/disclosure protocol is discussed in the retrieved text.",C034_P1,,Upgraded to medium: accountability is implicated via policy-facing framing but not described as an explicit role.
34,Construct boundary setter,split_candidate,no,not_applicable,medium,"Authors define category boundaries for agent minds (emotions/needs/cognition) and behaviors (mobility/social/economic), which is construct-boundary work on the simulator but not on a research construct.",C034_P1,,Upgraded to medium: construct work is on the simulator taxonomy rather than on a contested social-science construct.
34,Perspective sampler,split_candidate,no,not_applicable,high,"Agents are endowed with profiles and personalities, but the paper seeks alignment with a single real-world benchmark per case rather than preserving subgroup disagreement as a human role.",C034_P1,,Upgraded to high: no perspective-sampling work over human respondents is described.
34,Counterfactual / transportability judge,split_candidate,yes,split_pressure,high,"Four explicit transportability tests (polarization, inflammatory messages, UBI, hurricanes) compare simulator outputs against real experiments, pressing on whether transportability is a distinct role from calibration.",C034_P1,,Upgraded to high: aligns with codebook's named example for Case 34; retrieved text directly evidences split pressure.
34,Calibration architect,split_candidate,yes,robust,high,"Authors build an explicit evaluation framework across three dimensions (minds, behaviors, engine), benchmark against 16 prior simulators in Table 1, and define scale tiers and method-support criteria, which is calibration-architect work.",C034_P1,,"Upgraded to high: Section 2 and Table 1 provide a direct, detailed calibration/benchmarking scaffold authored by humans."
34,Situated interlocutor,split_candidate,no,not_applicable,high,No human interviewer is present; interviews in the paper are conducted on simulated agents.,C034_P1,,Upgraded to high: Section 1 explicitly lists surveys and interviews as simulator-supported methods applied to agents.
34,Context witness,split_candidate,no,not_applicable,high,"No archival, tacit, or field-context interpretation is undertaken; the environment is synthetically constructed from urban/social/economic spaces.",C034_P1,,Upgraded to high: Sections 2 and 4 describe environment engineering rather than contextual interpretation of traces.
34,Routine first-pass screener,shrinking_task_cluster,no,not_applicable,high,No title/abstract triage or study-type screening task exists in this simulator paper.,C034_P1,,Upgraded to high: task cluster is inapplicable to a simulator-development paper.
34,"Routine coder on high-consensus, ground-truth-rich tasks",shrinking_task_cluster,no,not_applicable,high,No human coding task against a ground-truth corpus is present; labels are produced inside the simulation.,C034_P1,,Upgraded to high: coding-on-ground-truth is not applicable to this case.
34,Structural prose polisher / drafter,shrinking_task_cluster,no,not_applicable,medium,No prose-drafting claim appears in the retrieved text; the paper does not document AI-assisted writing workflows.,C034_P1,,Upgraded to medium: absence of discussion is suggestive but not definitive for a preprint.
35,Relevance adjudicator,starting_role,no,not_applicable,medium,"C035_S1 documents LLM-mediated shifts in which prior works scholars discover and cite (books, younger, less-cited), implying relevance decisions are partly reshaped but does not study human adjudication directly.",C035_S1,,Upgraded from low: citation/discovery analysis indirectly touches relevance adjudication without studying it as human role.
35,Mechanism disciplinarian,starting_role,no,not_applicable,medium,"C035_S1 warns that linguistically polished LLM prose can disguise weak scientific contributions, implying continued need for methodological scrutiny though the role itself is not examined.",C035_S1,,Upgraded from low: reversal of complexity-quality signal implies mechanism scrutiny but is not the paper's focus.
